SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,OCCUPATION_TYPE,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,FLAG_DOCUMENT_17,AMT_REQ_CREDIT_BUREAU_YEAR
100550,0,Cash loans,F,Y,Y,0,247500,669591,24178.5,508500,Family,Commercial associate,Higher education,Married,House / apartment,-13768,Labourers,Business Entity Type 3,0.507367809,0.639939849,0.513693766,0,2
100554,0,Cash loans,F,Y,Y,0,225000,1125000,31068,1125000,Unaccompanied,Commercial associate,Higher education,Married,Office apartment,-11980,Managers,Business Entity Type 3,,0.623868671,0.775155267,0,0
100555,0,Cash loans,F,N,N,0,112500,337500,17230.5,337500,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,-12293,Sales staff,Trade: type 7,,0.515845106,0.529889834,0,0
100556,0,Cash loans,F,N,Y,0,58500,50940,4959,45000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,-22735,,XNA,,0.74215848,,0,
100557,0,Cash loans,F,Y,Y,0,225000,1320975,43785,1183500,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,-10825,Sales staff,Business Entity Type 3,0.610856705,0.348836173,0.631354537,0,2
100558,0,Revolving loans,M,N,Y,0,157500,270000,13500,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-19499,Labourers,Business Entity Type 3,,0.197611644,0.09885928,0,3
100559,0,Cash loans,F,Y,Y,0,450000,2286211.5,116266.5,2182500,Unaccompanied,State servant,Higher education,Married,House / apartment,-20589,Core staff,Security Ministries,,0.503265574,,0,
100560,0,Cash loans,F,N,N,0,49500,225000,11488.5,225000,Unaccompanied,Pensioner,Higher education,Married,Municipal apartment,-21157,,XNA,,0.574460729,0.252598698,0,1
100562,0,Revolving loans,M,N,Y,1,337500,675000,33750,675000,Unaccompanied,State servant,Higher education,Married,House / apartment,-12232,Managers,Military,0.576782695,0.03167102,0.379100485,0,2
100563,0,Cash loans,F,N,Y,0,135000,1175314.5,38974.5,1053000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-15227,Sales staff,Trade: type 7,0.439761645,0.460476853,0.529889834,0,1
100564,0,Cash loans,M,N,Y,2,180000,835380,40320,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16304,Drivers,Government,,0.514375856,0.486653157,0,0
100565,0,Cash loans,F,N,Y,0,112500,518562,25078.5,463500,Family,Pensioner,Secondary / secondary special,Married,House / apartment,-20934,,XNA,,0.657315821,,0,
100566,0,Cash loans,F,N,Y,1,117000,932643,27400.5,778500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-18125,Cooking staff,Medicine,0.500327671,0.726127145,0.773895694,0,1
100567,1,Revolving loans,M,Y,Y,0,99000,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-8063,Sales staff,Self-employed,0.1293264,0.29166005,0.21762852,0,0
100570,0,Cash loans,F,Y,N,0,180000,1395000,36927,1395000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-13162,Labourers,Business Entity Type 3,,0.569546238,0.621226338,0,0
100571,0,Cash loans,M,Y,Y,2,292500,983299.5,39127.5,904500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-9970,Drivers,Transport: type 4,0.149511473,0.132631079,0.609275667,0,1
100572,0,Cash loans,F,N,Y,0,31500,314055,13437,238500,Unaccompanied,Pensioner,Lower secondary,Married,House / apartment,-19110,,XNA,,0.468946203,0.7136314,0,1
100573,0,Cash loans,F,Y,N,1,157500,961146,26559,688500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-13482,,Kindergarten,0.432729048,0.56824837,0.401407414,0,0
100574,0,Cash loans,M,Y,Y,0,225000,1125000,60070.5,1125000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-18280,Drivers,Business Entity Type 3,,0.717455059,0.812822607,0,0
100575,0,Cash loans,M,Y,Y,0,108000,247275,17586,225000,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,-22443,,XNA,0.853752686,0.533703312,0.785052026,0,1
100576,0,Cash loans,F,N,Y,2,180000,225000,24363,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-12803,Cooking staff,Other,,0.764188856,,0,
100577,0,Cash loans,F,N,Y,0,171000,555273,15912,463500,Family,Pensioner,Lower secondary,Married,House / apartment,-23169,,XNA,,0.636769528,0.651260219,0,5
100578,0,Cash loans,M,N,N,1,135000,358443,16839,252000,Unaccompanied,Commercial associate,Lower secondary,Married,With parents,-11178,Labourers,Construction,,0.525984475,0.619527708,0,1
100579,0,Cash loans,M,N,N,2,180000,270000,29209.5,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-15953,High skill tech staff,Business Entity Type 2,,0.701717363,0.495665829,0,1
100580,0,Cash loans,F,N,Y,0,270000,528318,26973,441000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-19008,Labourers,Business Entity Type 3,,0.636218044,0.586740009,0,9
100581,0,Cash loans,F,N,Y,0,270000,835380,31950,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-19484,,Business Entity Type 3,0.542706057,0.69539055,0.673830078,0,2
100582,0,Cash loans,M,N,Y,0,135000,1546020,45328.5,1350000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,-22838,,XNA,,0.673506349,0.609275667,0,5
100583,0,Cash loans,M,Y,Y,1,360000,343800,13090.5,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-16465,Drivers,Industry: type 3,,0.460487718,0.76623367,0,3
100584,0,Cash loans,F,N,N,0,139500,269550,10264.5,225000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-19092,Accountants,Business Entity Type 3,,0.266797731,0.340906426,0,0
100585,0,Cash loans,M,N,Y,0,126000,284400,10849.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-12327,Labourers,Business Entity Type 3,,0.331798648,0.827702668,0,3
100586,0,Cash loans,F,N,Y,0,85500,515529,21969,391500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,-22291,,XNA,,0.692641463,0.313916677,0,4
100587,0,Cash loans,F,Y,Y,1,90000,117162,11718,103500,Family,Working,Secondary / secondary special,Widow,House / apartment,-17999,Cleaning staff,School,,0.621191478,0.372333666,0,3
100588,0,Cash loans,F,N,Y,1,157500,679500,19998,679500,Family,Commercial associate,Higher education,Single / not married,House / apartment,-11816,Labourers,Self-employed,,0.771057579,0.598926218,0,0
100589,0,Cash loans,M,N,Y,0,103500,302076,26055,270000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-10053,,Business Entity Type 3,0.299561625,0.483323107,0.763639921,0,2
100590,0,Cash loans,F,Y,N,0,225000,478498.5,51534,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-15923,,Business Entity Type 3,,0.69062669,,0,
100593,0,Cash loans,F,Y,Y,0,90000,263686.5,28107,238500,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,-13693,Cooking staff,Other,,0.371405457,0.6577838,0,0
100594,0,Cash loans,F,N,Y,0,106398,360000,9900,360000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-14324,Sales staff,Business Entity Type 3,,0.492928192,0.370649632,0,5
100595,0,Cash loans,F,N,Y,0,247500,450000,35685,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-15538,Realty agents,Business Entity Type 3,0.476288739,0.562509622,0.574446617,0,2
100596,0,Cash loans,F,N,Y,0,117000,599778,25542,477000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,-17196,Cooking staff,Self-employed,0.504552832,0.396840477,0.431191798,0,1
100597,0,Cash loans,F,N,Y,0,135000,734994,23841,526500,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,-18673,,Industry: type 11,,0.267731298,0.673830078,0,2
100598,0,Cash loans,M,N,Y,0,202500,1125000,44617.5,1125000,Unaccompanied,Working,Higher education,Married,House / apartment,-13405,Drivers,Business Entity Type 3,,0.266519775,0.638043528,0,0
100599,0,Cash loans,M,N,Y,0,315000,835380,40320,675000,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,-16117,Labourers,Business Entity Type 1,,0.682405381,0.053478087,0,1
100600,0,Cash loans,F,N,Y,2,112500,1237684.5,47272.5,1138500,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,-14751,Core staff,Kindergarten,0.708930266,0.229706442,0.513693766,0,5
100601,0,Cash loans,F,N,Y,0,157500,284400,14724,225000,Family,Working,Secondary / secondary special,Married,House / apartment,-13509,Labourers,Business Entity Type 3,,0.686471853,0.511891802,0,4
100603,0,Cash loans,M,N,Y,0,144000,442791,28426.5,400500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-19862,Security staff,Transport: type 4,0.528477183,0.246785671,0.681705878,0,2
100604,0,Cash loans,F,N,N,0,180000,278460,19800,225000,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,-8433,,Business Entity Type 3,,0.709565845,,0,
100605,0,Cash loans,F,Y,Y,1,229500,1006920,72778.5,900000,Unaccompanied,Working,Higher education,Married,House / apartment,-9920,Labourers,Industry: type 12,,0.655495933,,0,3
100606,0,Cash loans,M,Y,Y,0,225000,593010,19260,495000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-20372,,XNA,,0.598837007,0.602386344,0,2
100608,0,Cash loans,F,N,N,0,184500,654498,28957.5,585000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,-20597,,XNA,,0.668243477,0.150085176,0,4
100609,0,Cash loans,F,N,Y,0,180000,294322.5,19800,243000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9250,Sales staff,Self-employed,,0.20299871,,0,
100610,0,Cash loans,F,Y,Y,0,292500,900000,26446.5,900000,Family,Commercial associate,Incomplete higher,Separated,House / apartment,-13281,Sales staff,Business Entity Type 3,,0.577435523,0.332850564,0,0
100611,0,Cash loans,F,N,N,0,135000,254700,16276.5,225000,Unaccompanied,Working,Higher education,Married,House / apartment,-17437,Sales staff,Self-employed,0.815514962,0.473724875,,0,
100612,0,Cash loans,F,Y,N,0,157500,1288350,37669.5,1125000,Family,Commercial associate,Higher education,Married,House / apartment,-14573,Labourers,Business Entity Type 3,,0.762684172,0.432961667,0,2
100614,0,Revolving loans,F,N,N,0,90000,180000,9000,180000,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,House / apartment,-8126,Core staff,Bank,,0.350815715,0.150085176,0,1
100615,0,Cash loans,F,N,Y,0,180000,675000,19867.5,675000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-18294,Security staff,School,0.547727439,0.586415618,0.684827659,0,0
100616,1,Cash loans,M,Y,N,0,225000,203760,22072.5,180000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-13481,Labourers,Business Entity Type 3,,0.344334653,,0,
100619,0,Cash loans,F,N,N,0,99000,364896,13653,315000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-11156,,Self-employed,0.483896172,0.579264621,0.332850564,0,1
100620,0,Cash loans,F,N,Y,0,225000,1800000,49500,1800000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-17388,High skill tech staff,Industry: type 12,,0.673737119,0.53527625,0,1
100621,0,Cash loans,M,Y,Y,0,450000,1312110,52168.5,1125000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-18204,Core staff,Self-employed,,0.815114487,0.670651753,0,1
100623,0,Cash loans,F,N,Y,0,207000,380533.5,16249.5,328500,Family,State servant,Secondary / secondary special,Married,Municipal apartment,-17789,Core staff,Kindergarten,0.735325915,0.711163052,,0,
100624,0,Cash loans,M,Y,Y,0,99000,521280,22216.5,450000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,-23759,,XNA,,0.333502567,0.673830078,0,1
100626,0,Cash loans,F,N,Y,3,337500,926136,37849.5,760500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-11230,Core staff,Insurance,,0.666228529,0.626304277,0,0
100627,0,Cash loans,F,N,Y,0,162000,874152,46701,810000,Family,Commercial associate,Higher education,Married,House / apartment,-15061,Labourers,Business Entity Type 2,,0.729954572,,0,0
100628,0,Cash loans,F,Y,N,1,121500,225000,8469,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15671,Sales staff,Trade: type 7,0.757838449,0.689733579,0.411848556,0,2
100629,0,Cash loans,F,N,Y,0,112500,201024,8982,144000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17275,Core staff,Kindergarten,,0.682135178,0.746300213,0,1
100630,0,Cash loans,F,Y,N,0,202500,675000,18693,675000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,-9524,Labourers,Industry: type 9,0.326091587,0.756204657,0.370649632,0,1
100631,0,Cash loans,F,N,Y,1,135000,913500,26838,913500,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,-17515,,Self-employed,,0.41103934,0.798137231,0,5
100632,0,Cash loans,M,Y,Y,0,225000,732915,79065,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-16195,Managers,Business Entity Type 3,0.716419975,0.74882154,,0,
100633,0,Cash loans,M,Y,Y,1,247500,414792,25195.5,315000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-13146,Drivers,Transport: type 3,,0.664855859,0.401407414,0,8
100634,0,Cash loans,F,N,Y,0,108000,157500,14575.5,157500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-12515,Core staff,Business Entity Type 3,0.311019119,0.330191008,,0,
100635,0,Cash loans,F,N,Y,0,157500,238500,19120.5,238500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-12265,Labourers,Business Entity Type 3,0.69446703,0.709475706,0.092012809,0,8
100636,1,Cash loans,F,N,Y,0,211500,1506816,49927.5,1350000,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,-21022,High skill tech staff,Agriculture,,0.65938162,0.563835049,0,2
100637,0,Revolving loans,F,N,Y,0,270000,765000,38250,765000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-22883,Core staff,Business Entity Type 3,0.924701485,0.792415934,0.75037515,0,0
100638,0,Cash loans,M,Y,Y,0,135000,203760,20151,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-13468,Labourers,Self-employed,0.275802662,0.328678996,0.65452928,0,3
100639,0,Cash loans,F,N,Y,0,90000,158301,15552,148500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17573,Sales staff,Self-employed,,0.509797306,0.729566691,0,0
100640,0,Cash loans,F,N,Y,2,157500,373311,20380.5,283500,Unaccompanied,Working,Higher education,Married,House / apartment,-11887,Managers,Business Entity Type 3,,0.777886438,0.515495375,0,1
100641,1,Cash loans,M,N,Y,0,112500,254700,20250,225000,Family,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-11405,Security staff,Security,,0.071822551,,0,
100642,0,Cash loans,F,N,Y,0,157500,1350000,47056.5,1350000,Unaccompanied,Pensioner,Incomplete higher,Married,House / apartment,-21893,,XNA,0.468863993,0.302582984,,0,
100643,0,Cash loans,F,N,Y,0,90000,755190,29677.5,675000,Family,Pensioner,Higher education,Separated,House / apartment,-23185,,XNA,0.89239219,0.58713142,0.614414378,0,0
100644,0,Cash loans,F,Y,Y,2,76500,119925,13045.5,112500,Unaccompanied,Working,Higher education,Married,House / apartment,-12463,,Business Entity Type 3,,0.373813212,0.643025564,0,0
100645,0,Cash loans,M,Y,N,0,247500,900000,31887,900000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-12340,Managers,Transport: type 4,,0.654196039,0.450747282,0,2
100646,1,Cash loans,M,Y,Y,0,216000,640080,31261.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-15152,Labourers,Business Entity Type 3,,0.48968185,0.432961667,0,0
100647,0,Revolving loans,F,N,Y,0,99000,247500,12375,247500,Unaccompanied,Working,Higher education,Married,House / apartment,-17142,,Medicine,,0.624145725,0.479448981,0,7
100648,0,Cash loans,M,Y,N,0,67500,225000,11074.5,225000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-12749,Core staff,Agriculture,0.279894386,0.398909811,,0,0
100649,1,Cash loans,F,N,N,2,180000,284400,13387.5,225000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-11653,,School,,0.023481995,,0,1
100650,1,Cash loans,M,N,N,0,135000,808650,31333.5,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16582,Low-skill Labourers,Business Entity Type 3,0.291517827,0.449447873,0.260855914,0,2
